law_nm,subject,relation,relation_category,object,article_number,confidence,concepts,created_at,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,우리사주조합원이 소유하는 주식수가 신규로 발행되는 주식과 이미 발행된 주식의 총수의 100분의 20을 초과하는 경우,조건임,LOGICAL,제165조의7제1항의 적용 배제,제165조의7②,1,주식수 초과 조건|제1항 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의7제1항,예외로함,LOGICAL,우리사주조합원의 주식수 20% 초과 보유 상황,제165조의7②,0.95,제1항 적용 배제|특례 적용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의6제1항제1호의 방식에 따른 우리사주조합원 배정분,예외로함,LOGICAL,「상법」 제419조제1항부터 제3항까지의 규정,제165조의7③,1,우리사주조합원 배정분|상법 적용 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융위원회,정함,LOGICAL,제165조의7제1항에 따른 우리사주조합원에 대한 주식의 배정과 그 주식의 처분 등에 필요한 기준,제165조의7④,1,주식 배정 및 처분 기준 고시|금융위원회 권한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융위원회,허용함,ACTION,제165조의7제1항에 따른 우리사주조합원에 대한 주식의 배정과 그 주식의 처분 등에 필요한 기준을 고시하는 행위,제165조의7④,0.95,고시 권한|재량적 행위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인,우선함,LOGICAL,「상법」 제417조,제165조의8①,0.95,액면미달발행의 특례|상법 우선 적용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인,허용함,ACTION,주식을 액면미달의 가액으로 발행,제165조의8①,1,액면미달발행|주식 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인의 주식 액면미달 발행,조건임,LOGICAL,「상법」 제434조에 따른 주주총회의 결의,제165조의8①,0.95,주주총회 결의|발행 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,액면미달금액의 총액에 대한 상각 미완료,예외로함,LOGICAL,주권상장법인의 액면미달 발행 특례,제165조의8①,0.98,상각 완료 여부|특례 적용 제한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주주총회,정함,LOGICAL,주식의 최저발행가액,제165조의8②,1,주주총회 결의|최저발행가액 결정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주식의 최저발행가액,조건임,LOGICAL,대통령령으로 정하는 방법에 따라 산정한 가격,제165조의8②,0.95,최저발행가액 기준|대통령령 산정 방식,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제165조의8①,참조함,STRUCTURE,주주총회의 결의,제165조의8②,1,제1항에 따른 결의|상위 조항 참조,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인,준수함,ACTION,제165조의8제1항에 따른 주식의 발행 기한,제165조의8③,1,액면미달발행의 발행 기한|주식 발행 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주주총회,예외로함,LOGICAL,제165조의8제1항에 따른 주식의 발행 기한,제165조의8③,0.95,주주총회 결의를 통한 발행 기한의 변경|예외 규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제165조의8제1항에 따른 주식,조건임,LOGICAL,주주총회 결의일부터 1개월 이내 발행,제165조의8③,0.9,발행 기한|액면미달발행 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인,준수함,ACTION,제165조의6 또는 「상법」 제418조제2항에 따른 신주 배정 방식,제165조의9,1,신주 배정 방식|주권상장법인의 행위 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,주권상장법인,절차를따름,ACTION,제161조제1항제5호에 따른 주요사항보고서의 금융위원회 제출 및 제163조에 따른 금융위원회와 거래소에 대한 납입기일 1주 전까지의 공시,제165조의9,1,주요사항보고서 공시|공시 시한 준수,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제165조의9의 조건,예외로함,LOGICAL,「상법」 제418조제4항,제165조의9,1,상법 제418조제4항 적용 배제|조건부 면제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제165조의9의 조건,조건임,LOGICAL,제165조의6 또는 「상법」 제418조제2항의 방식에 따른 신주 배정 및 주요사항보고서의 적기 공시,제165조의9,0.95,특례 적용 요건|신주 배정 및 공시 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,주권상장법인,준용함,STRUCTURE,제165조의6제1항ㆍ제2항ㆍ제4항 및 제165조의9,제165조의10①,1,주권 관련 사채 발행 시 준용 규정|주식으로 전환되는 조건이 붙은 사채 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,주권 관련 사채권,정의함,LOGICAL,"제165조의11제1항에 따른 사채(주식으로 전환되는 조건이 붙은 사채로 한정한다) 및 「상법」 제469조제2항제2호, 제513조 및 제516조의2에 따른 사채",제165조의10①,1,주권 관련 사채의 범위 정의|전환사채 및 상법상 특정 사채,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제165조의11제1항에 따른 사채(주식으로 전환되는 조건이 붙은 사채로 한정한다),구성함,LOGICAL,주권 관련 사채권,제165조의10①,0.95,주권 관련 사채의 구성 요건|조건부 사채,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,"「상법」 제469조제2항제2호, 제513조 및 제516조의2에 따른 사채",구성함,LOGICAL,주권 관련 사채권,제165조의10①,0.95,주권 관련 사채의 구성 요건|상법상 사채,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,주권상장법인,허용함,ACTION,조건부자본증권,제165조의11①,1,조건부자본증권의 발행|이사회의 결의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,조건부자본증권,정의함,LOGICAL,"상법 제469조제2항, 제513조 및 제516조의2에 따른 사채와 다른 종류의 사채",제165조의11①,0.95,사채의 종류 구분|상법상 사채와의 차별성,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,조건부자본증권,조건임,LOGICAL,발행 당시 객관적이고 합리적인 기준에 따라 미리 정하는 사유가 발생하는 경우,제165조의11①,1,발생 사유|객관적이고 합리적인 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,조건부자본증권,구성함,LOGICAL,주식으로 전환되거나 그 사채의 상환과 이자지급 의무가 감면되는 조건,제165조의11①,1,자본 전환|상환 및 이자지급 의무 감면,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,조건부자본증권,구성함,LOGICAL,대통령령으로 정하는 사채,제165조의11①,0.9,대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인,제외함,LOGICAL,"은행법 제33조제1항제2호·제3호, 금융지주회사법 제15조의2제1항제2호·제3호 또는 보험업법 제114조의2제1항제1호·제2호에 따라 해당 사채를 발행할 수 있는 자",제165조의11①,0.95,발행 주체 제외 규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,대통령령,정함,LOGICAL,"제165조의11제1항에 따라 발행하는 사채의 내용, 발행사항 및 유통 등의 방법, 조건의 세부내용 등 필요한 사항",제165조의11②,1,조건부자본증권 발행 사항의 위임|사채의 내용 및 발행사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,"제165조의11제1항에 따라 발행하는 사채의 내용, 발행사항 및 유통 등의 방법, 조건의 세부내용 등 필요한 사항",위임함,STRUCTURE,대통령령,제165조의11②,0.95,사항의 위임|대통령령에 의한 규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,연 1회의 결산기를 정한 주권상장법인,허용함,ACTION,분기배당,제165조의12①,1,이익배당의 특례|금전 배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,분기배당,정의함,LOGICAL,"사업연도 중 그 사업연도 개시일부터 3월, 6월 및 9월 말일부터 45일 이내의 이사회 결의로써 금전으로 하는 이익배당",제165조의12①,1,분기배당의 정의|이익배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,분기배당,조건임,LOGICAL,정관으로 정하는 바,제165조의12①,0.95,정관에 의한 근거|배당 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,분기배당,조건임,LOGICAL,"사업연도 개시일부터 3월, 6월 및 9월 말일부터 45일 이내의 이사회 결의",제165조의12①,1,시간적 조건|이사회 결의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,분기배당,구성함,LOGICAL,금전,제165조의12①,0.9,배당의 대상|금전 배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,자본시장과 금융투자업에 관한 법률 제165조의12 제2항,제외함,LOGICAL,이익배당의 특례,제165조의12②,1,조항 삭제|법률 효력 상실,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제165조의12제1항에 따른 분기배당금,조건임,LOGICAL,이사회 결의일부터 1개월 이내 지급,제165조의12③,1,분기배당금 지급시기|지급기한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,정관 또는 이사회,우선함,LOGICAL,제165조의12제1항에 따른 분기배당금의 지급시기,제165조의12③,0.95,지급시기 예외|정관 우선,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,제165조의12제1항에 따른 분기배당금,예외로함,LOGICAL,이사회 결의일부터 1개월 이내 지급,제165조의12③,0.9,지급시기 별도 규정|예외조항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,분기배당 한도,정함,LOGICAL,직전 결산기의 재무상태표상의 순자산액에서 다음 각 호의 금액을 뺀 금액,제165조의12④,1,분기배당 한도 계산식|순자산액 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,분기배당 한도,구성함,LOGICAL,직전 결산기의 자본의 액,제165조의12④1,1,차감 항목|자본의 액,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,분기배당 한도,구성함,LOGICAL,직전 결산기까지 적립된 자본준비금과 이익준비금의 합계액,제165조의12④2,1,차감 항목|준비금 합계액,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,분기배당 한도,구성함,LOGICAL,직전 결산기의 정기총회에서 이익배당을 하기로 정한 금액,제165조의12④3,1,차감 항목|정기 이익배당액,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,분기배당 한도,구성함,LOGICAL,분기배당에 따라 해당 결산기에 적립하여야 할 이익준비금의 합계액,제165조의12④4,1,차감 항목|법정적립금,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,2
자본시장법,결산기의 재무상태표상의 순자산액이 「상법」 제462조제1항 각 호의 금액의 합계액에 미치지 못할 우려,조건임,LOGICAL,분기배당,제165조의12⑤,1,분기배당 제한|순자산액 미달 우려,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,결산기의 재무상태표상의 순자산액이 「상법」 제462조제1항 각 호의 금액의 합계액에 미치지 못할 우려,금지함,ACTION,분기배당,제165조의12⑤,0.95,분기배당 금지|재무건전성 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,이사회 결의에 찬성한 이사,책임이있음,SANCTION,해당 법인의 차액(또는 분기배당액의 합계액),제165조의12⑥,1,이익배당 결의 찬성 이사의 배상 책임|연대 배상 책임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.7,2
자본시장법,이사회 결의에 찬성한 이사,조건임,LOGICAL,재무상태표상의 순자산액이 「상법」 제462조제1항 각 호의 금액의 합계액에 미치지 못함에도 불구하고 분기배당을 한다는 이사회 결의,제165조의12⑥,0.95,순자산액 미달 분기배당 결의|배상 책임 발생 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.7,2
자본시장법,이사가 상당한 주의를 하였음에도 불구하고 제5항의 우려가 있다는 것을 알 수 없었음을 증명함,예외로함,LOGICAL,이사회 결의에 찬성한 이사의 배상 책임,제165조의12⑥,0.95,면책 사유|상당한 주의 의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.7,2
자본시장법,제165조의12제6항에 따른 이사의 연대책임,준용함,STRUCTURE,「상법」 제399조제3항 및 제400조,제165조의12⑧,1,이사의 연대책임|상법 준용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제165조의12제4항을 위반한 분기배당,준용함,STRUCTURE,「상법」 제462조제2항 및 제3항,제165조의12⑧,1,분기배당 위반|상법 준용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인의 이사,보고함,REPORT,주주총회,제165조의12⑨,1,이익배당 보고 의무|배당액의 산정근거 등 대통령령으로 정하는 사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,주권상장법인의 이사,준수함,ACTION,상법 제462조제2항 단서,제165조의12⑨,0.9,이사회 결의를 통한 이익배당 결정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,주권상장법인의 이사,보고함,REPORT,배당액의 산정근거 등 대통령령으로 정하는 사항,제165조의12⑨,1,이익배당 보고 의무|대통령령으로 정하는 사항,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,주권상장법인,허용함,ACTION,이익배당총액에 상당하는 금액까지 새로 발행하는 주식으로 이익배당,제165조의13①,1,주식배당의 특례|주식으로 이익배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,주권상장법인의 주식배당,예외로함,LOGICAL,「상법」 제462조의2제1항 단서,제165조의13①,0.95,주식배당의 특례|상법 규정의 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,해당 주식의 시가가 액면액에 미치지 못하는 경우,준수함,ACTION,「상법」 제462조의2제1항 단서,제165조의13①,1,시가 미달 시 제한|상법 준수,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,대통령령,정함,LOGICAL,제165조의13제1항 단서에 따른 주식의 시가 산정방법,제165조의13②,1,주식의 시가 산정방법|위임규정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,제165조의13제1항 단서,참조함,STRUCTURE,주식의 시가 산정방법,제165조의13②,0.95,주식배당의 특례|시가 산정기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,공공적 법인,허용함,ACTION,배당금의 전부 또는 일부를 대통령령으로 정하는 방법에 따라 해당 법인의 주주 중 특정 자에게 지급하는 행위,제165조의14①,1,공공적 법인의 배당 특례|배당금 지급,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,공공적 법인의 배당금 지급,우선함,LOGICAL,「상법」 제464조,제165조의14①,0.95,상법 우선 적용|배당 특례,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,배당금 지급 대상,구성함,LOGICAL,해당 주식을 발행한 법인의 우리사주조합원,제165조의14①,1,배당 대상자|우리사주조합원,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,배당금 지급 대상,구성함,LOGICAL,연간소득수준 및 소유재산규모 등을 고려하여 대통령령으로 정하는 기준에 해당하는 자,제165조의14①,1,배당 대상자|대통령령 기준 충족자,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주권상장법인,제외함,LOGICAL,의결권 없는 주식의 한도 계산,제165조의15①,1,의결권 없는 주식의 한도 계산 제외 특례|의결권 없는 주식,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,의결권 없는 주식의 한도 계산,조건임,LOGICAL,대통령령으로 정하는 방법에 따른 외국에서의 주식 발행,제165조의15①1호,0.95,외국에서의 주식 발행|한도 계산 제외 조건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,의결권 없는 주식의 한도 계산,조건임,LOGICAL,금융위원회가 의결권 없는 주식의 발행이 필요하다고 인정하는 국가기간산업 등 중요 산업 법인의 주식 발행,제165조의15①2호,0.95,금융위원회의 인정|국가기간산업 법인,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,의결권 없는 주식의 한도 계산,참조함,STRUCTURE,상법 제344조의3제1항,제165조의15①,1,의결권 제한 주식의 총수 한도,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,의결권 없는 주식의 총수,제한함,ACTION,발행주식총수의 2분의 1,제165조의15②,1,의결권 없는 주식의 총수 제한|발행주식총수 대비 한도,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,의결권 없는 주식의 총수,구성함,LOGICAL,제165조의15① 각 호의 의결권 없는 주식,제165조의15②,0.95,의결권 없는 주식의 합산|제1항에 따른 주식,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,의결권 없는 주식의 총수,구성함,LOGICAL,「상법」 제344조의3제1항에 따른 의결권이 없거나 제한되는 주식,제165조의15②,0.95,의결권 없는 주식의 합산|상법상 의결권 제한 주식,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주권상장법인,허용함,ACTION,의결권 없는 주식의 발행,제165조의15③,1,의결권 없는 주식의 발행 특례|신주인수권 행사|준비금의 자본전입|주식배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,의결권 없는 주식의 발행,조건임,LOGICAL,의결권이 없거나 제한되는 주식 총수의 발행주식총수에 대한 비율이 4분의 1을 초과함,제165조의15③,0.95,발행 비율 조건|4분의 1 초과,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,의결권 없는 주식의 발행,조건임,LOGICAL,제165조의15②에 따른 비율 이내,제165조의15③,0.95,발행 한도 제한|제165조의15② 참조,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,의결권 없는 주식의 발행,절차를따름,ACTION,대통령령으로 정하는 방법,제165조의15③,0.9,대통령령 준수|발행 방법,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,금융위원회,정함,LOGICAL,주권상장법인 재무관리기준,제165조의16①,1,재무관리기준 제정|고시,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융위원회,권한을가짐,ACTION,주권상장법인 재무관리기준에 관한 권고,제165조의16①,1,권고 권한|재무관리기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인 재무관리기준,구성함,LOGICAL,유상증자의 요건에 관한 사항,제165조의16①,0.95,재무관리기준 구성 요소|유상증자 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인 재무관리기준,구성함,LOGICAL,주권 관련 사채권의 발행에 관한 사항,제165조의16①,0.95,재무관리기준 구성 요소|사채권 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인 재무관리기준,구성함,LOGICAL,배당에 관한 사항,제165조의16①,0.95,재무관리기준 구성 요소|배당,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인 재무관리기준,구성함,LOGICAL,해외증권의 발행에 관한 사항,제165조의16①,0.95,재무관리기준 구성 요소|해외증권 발행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제9조제15항제3호나목에 따른 법인,예외로함,LOGICAL,주권상장법인 재무관리기준,제165조의16①,0.9,기준 적용 예외|차등 적용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,주권상장법인,준수함,ACTION,제165조의16제1항에 따른 재무관리기준,제165조의16②,1,주권상장법인|재무관리기준 준수,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제165조의16제1항에 따른 재무관리기준,근거함,STRUCTURE,제165조의16제1항,제165조의16②,0.9,재무관리기준|법적 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,주권상장법인,준수함,ACTION,제165조의17제1항에 따른 주식매수선택권 부여 신고,제165조의17①,1,주식매수선택권 부여|신고의무,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인,절차를따름,ACTION,대통령령으로 정하는 방법에 따른 신고,제165조의17①,1,신고방법|대통령령,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인,보고함,REPORT,금융위원회 및 거래소,제165조의17①,1,주식매수선택권 부여 사실|신고대상,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회와 거래소,준수함,ACTION,주식매수선택권 부여 사실에 대한 기록 관리 및 공시,제165조의17①,1,기록보관|인터넷 홈페이지 공시,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회와 거래소,근거함,STRUCTURE,주식매수선택권 부여 신고,제165조의17①,0.9,신고일|존속기한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주식매수선택권 부여,조건임,LOGICAL,상법 제340조의2 또는 제542조의3,제165조의17①,1,상법상 주식매수선택권|부여 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,"「공기업의 경영구조개선 및 민영화에 관한 법률」, 「금융회사의 지배구조에 관한 법률」, 그 밖의 법률에 따라 선임된 주권상장법인의 비상임이사 또는 사외이사",간주함,LOGICAL,「상법」에 따른 요건 및 절차 등에 따라 선임된 사외이사,제165조의17②,1,비상임이사 및 사외이사의 자격 간주|사외이사 자격 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,주권상장법인,보고함,REPORT,금융위원회,제165조의17③,1,사외이사 선임·해임 또는 퇴임 내용 신고|선임·해임 또는 임기만료 외의 사유로 인한 퇴임 시 다음 날까지 신고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인,보고함,REPORT,거래소,제165조의17③,1,사외이사 선임·해임 또는 퇴임 내용 신고|선임·해임 또는 임기만료 외의 사유로 인한 퇴임 시 다음 날까지 신고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,사외이사 선임·해임 또는 퇴임,조건임,LOGICAL,주권상장법인의 신고 의무,제165조의17③,0.9,사외이사 선임·해임|임기만료 외의 사유로 인한 퇴임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인의 신고 의무,절차를따름,ACTION,선임·해임 또는 퇴임한 날의 다음 날까지 신고,제165조의17③,0.95,신고 기한|다음 날까지,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,권한을가짐,ACTION,주권상장법인에 대한 정정 명령 및 공고,제165조의18,1,정정명령|사실공고|이유제시,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,권한을가짐,ACTION,주권상장법인 임원의 해임 권고,제165조의18,1,주주총회|임원해임권고,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융위원회,권한을가짐,ACTION,주권상장법인의 증권 발행 제한,제165조의18,1,증권발행제한|일정기간,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,주권상장법인에 대한 조치,정함,LOGICAL,총리령,제165조의18,1,조치절차|조치기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의3제2항 위반,조건임,LOGICAL,금융위원회의 주권상장법인에 대한 조치,제165조의18,0.95,자기주식취득위반,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의3제4항 위반,조건임,LOGICAL,금융위원회의 주권상장법인에 대한 조치,제165조의18,0.95,자기주식취득및처분위반,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의4제1항 위반,조건임,LOGICAL,금융위원회의 주권상장법인에 대한 조치,제165조의18,0.95,금지행위위반,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의4제2항 위반,조건임,LOGICAL,금융위원회의 주권상장법인에 대한 조치,제165조의18,0.95,외부평가미이행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,제165조의5제2항 위반,조건임,LOGICAL,금융위원회의 주권상장법인에 대한 조치,제165조의18,0.95,주식매수시기위반,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
